
New Run at  11/14/2014 23:26:02
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241701200,948361.0;57509.0;985316.0;36335.0;991489.0;53421.0,4921.0 217.0 109666 0.0176 0.0577 -0.0031 0.1041 0.0017;22533.0 1208.0 109635 0.0380 0.0614 0.0139 0.1072 0.0136;3213.0 122.0 109668 -0.0078 0.0735 -0.0091 0.0888 0.0015;16840.0 791.0 109670 0.0357 0.0467 0.0395 0.1091 0.0192;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;11293.0 693.0 109674 0.0121 0.0848 0.0305 0.1094 0.0017;47595.0 3712.0 109676 -0.0004 0.0699 0.0953 0.1386 0.0196;1819.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6699.0 359.0 109679 0.0091 0.0217 0.0590 0.1153 0.0077;2419.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;4332.0 195.0 109681 -0.0022 0.0735 0.0062 0.1002 0.0037;3933.0 113.0 109682 0.0142 -0.0242 0.0533 0.0850 0.0067;5275.0 212.0 109683 0.0233 0.0507 0.0105 0.1002 0.0056;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;2867.0 53.0 109687 0.0194 0.0370 0.0020 0.0529 0.0012;2557.0 35.0 109656 0.0000 0.0113 0.0363 0.0415 0.0045;2290.0 25.0 109667 0.0031 0.0108 0.0215 0.0459 0.0040;1882.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;9047.0 721.0 109661 -0.0331 0.0812 -0.0300 0.1265 0.0049;7221.0 249.0 109663 0.0045 0.0054 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 1036;109635 1019;109668 997;109670 1017;109628 988;109674 964;109676 1038;109678 1026;109679 975;109680 1031;109681 1012;109682 1015;109683 1039;109652 1033;109687 967;109656 950;109667 965;109660 969;109661 982;109663 977
data,1241701500,949079.0;57551.0;986311.0;36368.0;992474.0;53494.0,4924.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;2293.0 25.0 109667 0.0031 0.0108 0.0215 0.0459 0.0040;3216.0 122.0 109668 -0.0079 0.0735 -0.0091 0.0889 0.0015;16916.0 794.0 109670 0.0356 0.0464 0.0395 0.1091 0.0192;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;11322.0 699.0 109674 0.0118 0.0862 0.0306 0.1092 0.0016;47868.0 3740.0 109676 -0.0005 0.0697 0.0951 0.1389 0.0198;1821.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6706.0 360.0 109679 0.0096 0.0215 0.0594 0.1152 0.0077;2421.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;4334.0 195.0 109681 -0.0022 0.0735 0.0062 0.1002 0.0037;3939.0 114.0 109682 0.0150 -0.0245 0.0538 0.0847 0.0067;22580.0 1209.0 109635 0.0380 0.0613 0.0139 0.1073 0.0137;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;2871.0 53.0 109687 0.0193 0.0370 0.0021 0.0530 0.0012;2557.0 35.0 109656 0.0000 0.0113 0.0363 0.0415 0.0045;238.0 1.0 109688 -0.0114 -0.0076 -0.0035 0.0308 -0.0005;5277.0 212.0 109683 0.0233 0.0507 0.0105 0.1003 0.0056;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;9055.0 722.0 109661 -0.0333 0.0815 -0.0299 0.1265 0.0049;7230.0 249.0 109663 0.0045 0.0054 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109656.0 20000;109688.0 9994;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 968;109667 957;109668 976;109670 982;109628 1045;109674 1060;109676 999;109678 1019;109679 967;109680 952;109681 1058;109682 955;109635 934;109652 1043;109687 1001;109656 789;109688 239;109683 1062;109660 952;109661 1000;109663 1042
data,1241701800,949812.0;57578.0;987278.0;36397.0;993470.0;53554.0,4924.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;22580.0 1209.0 109635 0.0380 0.0613 0.0139 0.1073 0.0137;3216.0 122.0 109668 -0.0079 0.0735 -0.0091 0.0889 0.0015;16918.0 794.0 109670 0.0355 0.0464 0.0395 0.1091 0.0192;4334.0 195.0 109681 -0.0022 0.0735 0.0062 0.1002 0.0037;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;11322.0 699.0 109674 0.0118 0.0862 0.0306 0.1092 0.0016;48157.0 3763.0 109676 -0.0004 0.0699 0.0946 0.1389 0.0198;1821.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6706.0 360.0 109679 0.0096 0.0215 0.0594 0.1152 0.0077;2421.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;680.0 5.0 109688 0.0071 -0.0058 0.0035 0.0262 0.0007;3939.0 114.0 109682 0.0150 -0.0245 0.0538 0.0847 0.0067;2293.0 25.0 109667 0.0031 0.0108 0.0215 0.0459 0.0040;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;2871.0 53.0 109687 0.0193 0.0370 0.0021 0.0530 0.0012;2557.0 35.0 109656 0.0000 0.0113 0.0363 0.0415 0.0045;5277.0 212.0 109683 0.0233 0.0507 0.0105 0.1003 0.0056;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;9055.0 722.0 109661 -0.0333 0.0815 -0.0299 0.1265 0.0049;7230.0 249.0 109663 0.0045 0.0054 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109681.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109656.0 11253;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 955;109635 991;109668 998;109670 1015;109681 973;109660 973;109674 982;109676 1018;109678 999;109679 969;109680 1067;109688 706;109682 1026;109667 975;109652 1033;109687 1057;109656 283;109683 1035;109628 1004;109661 992;109663 949
data,1241702100,950792.0;57647.0;988276.0;36428.0;994484.0;53632.0,4924.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;22583.0 1210.0 109635 0.0381 0.0614 0.0137 0.1073 0.0137;3216.0 122.0 109668 -0.0079 0.0735 -0.0091 0.0889 0.0015;16958.0 794.0 109670 0.0352 0.0464 0.0396 0.1088 0.0192;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;11355.0 702.0 109674 0.0116 0.0865 0.0307 0.1093 0.0015;48681.0 3824.0 109676 -0.0011 0.0697 0.0956 0.1387 0.0197;1821.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6709.0 360.0 109679 0.0095 0.0215 0.0593 0.1152 0.0077;2421.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;4334.0 195.0 109681 -0.0022 0.0735 0.0062 0.1002 0.0037;3940.0 114.0 109682 0.0149 -0.0245 0.0538 0.0847 0.0067;2293.0 25.0 109667 0.0031 0.0108 0.0215 0.0459 0.0040;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;2871.0 53.0 109687 0.0193 0.0370 0.0021 0.0530 0.0012;1053.0 9.0 109688 0.0119 -0.0047 0.0018 0.0280 0.0047;5277.0 212.0 109683 0.0233 0.0507 0.0105 0.1003 0.0056;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;9058.0 722.0 109661 -0.0332 0.0814 -0.0300 0.1266 0.0049;7230.0 249.0 109663 0.0045 0.0054 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 935;109635 970;109668 992;109670 983;109660 991;109674 1019;109676 990;109678 977;109679 1014;109680 1032;109681 1006;109682 987;109667 1006;109652 969;109687 1067;109688 1015;109683 980;109628 977;109661 1064;109663 1026
data,1241702400,951833.0;57706.0;989264.0;36462.0;995474.0;53699.0,4924.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;2293.0 25.0 109667 0.0031 0.0108 0.0215 0.0459 0.0040;3216.0 122.0 109668 -0.0079 0.0735 -0.0091 0.0889 0.0015;17047.0 798.0 109670 0.0352 0.0467 0.0396 0.1084 0.0192;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;11392.0 703.0 109674 0.0117 0.0858 0.0306 0.1094 0.0016;49245.0 3875.0 109676 -0.0015 0.0679 0.0954 0.1392 0.0196;1821.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6716.0 360.0 109679 0.0094 0.0216 0.0592 0.1152 0.0077;2421.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;4334.0 195.0 109681 -0.0022 0.0735 0.0062 0.1002 0.0037;3940.0 114.0 109682 0.0149 -0.0245 0.0538 0.0847 0.0067;5277.0 212.0 109683 0.0233 0.0507 0.0105 0.1003 0.0056;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;22613.0 1213.0 109635 0.0381 0.0616 0.0135 0.1074 0.0137;2871.0 53.0 109687 0.0193 0.0370 0.0021 0.0530 0.0012;1354.0 9.0 109688 0.0077 -0.0040 0.0022 0.0286 0.0028;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;9069.0 722.0 109661 -0.0329 0.0809 -0.0300 0.1266 0.0049;7232.0 249.0 109663 0.0044 0.0054 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 996;109667 972;109668 993;109670 1000;109660 1009;109674 1043;109676 986;109678 1004;109679 994;109680 948;109681 1021;109682 1045;109683 982;109652 990;109635 984;109687 986;109688 1032;109628 964;109661 991;109663 1060
data,1241702700,952861.0;57775.0;990247.0;36499.0;996473.0;53765.0,4925.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;22647.0 1213.0 109635 0.0380 0.0612 0.0137 0.1074 0.0137;3217.0 122.0 109668 -0.0079 0.0734 -0.0091 0.0889 0.0015;17179.0 806.0 109670 0.0352 0.0473 0.0394 0.1086 0.0192;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;11426.0 704.0 109674 0.0118 0.0854 0.0305 0.1095 0.0015;49810.0 3934.0 109676 -0.0018 0.0682 0.0953 0.1399 0.0195;1821.0 26.0 109678 -0.0050 0.0036 0.0175 0.0774 -0.0004;6724.0 360.0 109679 0.0092 0.0217 0.0590 0.1153 0.0077;2421.0 49.0 109680 0.0084 0.0576 -0.0057 0.0467 0.0002;4335.0 195.0 109681 -0.0022 0.0734 0.0062 0.1002 0.0037;3945.0 114.0 109682 0.0148 -0.0245 0.0536 0.0848 0.0067;5278.0 212.0 109683 0.0232 0.0507 0.0105 0.1003 0.0056;7781.0 398.0 109652 0.0240 0.0689 0.0004 0.1051 -0.0004;2872.0 53.0 109687 0.0193 0.0368 0.0021 0.0531 0.0012;1584.0 9.0 109688 0.0060 -0.0036 0.0023 0.0292 0.0021;2294.0 25.0 109667 0.0031 0.0107 0.0215 0.0459 0.0040;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;9081.0 723.0 109661 -0.0331 0.0811 -0.0299 0.1265 0.0049;7234.0 249.0 109663 0.0044 0.0053 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 1007;109635 973;109668 992;109670 979;109660 964;109674 997;109676 980;109678 1023;109679 979;109680 1035;109681 1023;109682 933;109683 995;109652 1007;109687 986;109688 1007;109667 977;109628 1016;109661 1015;109663 1112
data,1241703000,953864.0;57858.0;991230.0;36547.0;997443.0;53831.0,4926.0 217.0 109666 0.0175 0.0577 -0.0031 0.1041 0.0017;22668.0 1213.0 109635 0.0379 0.0610 0.0138 0.1075 0.0136;3219.0 122.0 109668 -0.0080 0.0734 -0.0091 0.0889 0.0015;17333.0 818.0 109670 0.0364 0.0459 0.0390 0.1086 0.0191;1886.0 7.0 109660 0.0050 -0.0004 0.0108 -0.0012 0.0029;11467.0 706.0 109674 0.0116 0.0852 0.0306 0.1095 0.0015;50387.0 4000.0 109676 -0.0017 0.0668 0.0956 0.1402 0.0195;1822.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6731.0 360.0 109679 0.0090 0.0218 0.0589 0.1153 0.0077;2422.0 49.0 109680 0.0085 0.0575 -0.0057 0.0467 0.0002;4335.0 195.0 109681 -0.0022 0.0734 0.0062 0.1002 0.0037;3948.0 114.0 109682 0.0148 -0.0244 0.0534 0.0848 0.0067;5281.0 212.0 109683 0.0232 0.0505 0.0104 0.1003 0.0056;7785.0 398.0 109652 0.0239 0.0689 0.0005 0.1051 -0.0004;2873.0 53.0 109687 0.0193 0.0368 0.0021 0.0531 0.0012;1756.0 10.0 109688 0.0054 -0.0035 0.0023 0.0296 0.0028;2294.0 25.0 109667 0.0031 0.0107 0.0215 0.0459 0.0040;2653.0 30.0 109628 -0.0018 0.0158 0.0210 0.0349 0.0094;9094.0 725.0 109661 -0.0336 0.0816 -0.0298 0.1265 0.0049;7236.0 249.0 109663 0.0044 0.0052 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 1039;109635 1030;109668 1004;109670 1038;109660 928;109674 982;109676 998;109678 975;109679 1006;109680 1010;109681 1034;109682 1024;109683 988;109652 986;109687 1036;109688 1054;109667 995;109628 940;109661 959;109663 974
data,1241703000,954874.0;57920.0;992180.0;36581.0;998444.0;53889.0,4928.0 217.0 109666 0.0174 0.0576 -0.0031 0.1042 0.0017;22719.0 1215.0 109635 0.0379 0.0608 0.0138 0.1075 0.0141;3223.0 122.0 109668 -0.0079 0.0731 -0.0091 0.0889 0.0015;17469.0 827.0 109670 0.0369 0.0459 0.0388 0.1084 0.0191;2654.0 30.0 109628 -0.0018 0.0157 0.0210 0.0349 0.0094;11499.0 709.0 109674 0.0114 0.0854 0.0307 0.1094 0.0021;50952.0 4047.0 109676 -0.0013 0.0657 0.0955 0.1398 0.0195;1822.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6762.0 361.0 109679 0.0088 0.0217 0.0588 0.1154 0.0082;2423.0 49.0 109680 0.0085 0.0573 -0.0057 0.0468 0.0002;4337.0 195.0 109681 -0.0021 0.0733 0.0062 0.1003 0.0037;3956.0 114.0 109682 0.0146 -0.0243 0.0532 0.0849 0.0067;5283.0 212.0 109683 0.0232 0.0504 0.0104 0.1004 0.0056;7793.0 398.0 109652 0.0238 0.0687 0.0005 0.1052 -0.0004;2874.0 53.0 109687 0.0192 0.0368 0.0021 0.0531 0.0012;1897.0 10.0 109688 0.0049 -0.0035 0.0023 0.0298 0.0025;2294.0 25.0 109667 0.0031 0.0107 0.0215 0.0459 0.0040;1887.0 7.0 109660 0.0050 -0.0003 0.0108 -0.0012 0.0029;9116.0 725.0 109661 -0.0330 0.0807 -0.0300 0.1266 0.0049;7238.0 249.0 109663 0.0043 0.0052 0.0544 0.1007 0.0180,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109666 1015;109635 1008;109668 1019;109670 968;109628 951;109674 1011;109676 1001;109678 1006;109679 1014;109680 1013;109681 939;109682 1008;109683 1000;109652 1000;109687 991;109688 1059;109667 946;109660 1017;109661 1025;109663 1009
data,1241703300,955879.0;58001.0;993200.0;36617.0;999445.0;53961.0,22771.0 1215.0 109635 0.0379 0.0609 0.0138 0.1075 0.0138;2297.0 25.0 109667 0.0031 0.0106 0.0215 0.0459 0.0040;3227.0 122.0 109668 -0.0079 0.0731 -0.0091 0.0889 0.0015;17640.0 838.0 109670 0.0375 0.0461 0.0385 0.1081 0.0190;2654.0 30.0 109628 -0.0018 0.0157 0.0210 0.0349 0.0094;11548.0 710.0 109674 0.0115 0.0847 0.0307 0.1096 0.0020;51559.0 4115.0 109676 -0.0016 0.0660 0.0959 0.1399 0.0194;4935.0 217.0 109666 0.0174 0.0575 -0.0031 0.1042 0.0017;1825.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6787.0 361.0 109679 0.0087 0.0216 0.0587 0.1154 0.0081;2426.0 49.0 109680 0.0085 0.0572 -0.0057 0.0468 0.0002;4343.0 195.0 109681 -0.0021 0.0730 0.0061 0.1003 0.0037;3961.0 114.0 109682 0.0146 -0.0243 0.0532 0.0849 0.0067;5293.0 212.0 109683 0.0232 0.0503 0.0103 0.1004 0.0056;7799.0 398.0 109652 0.0237 0.0686 0.0006 0.1052 -0.0004;2878.0 53.0 109687 0.0192 0.0368 0.0021 0.0531 0.0011;1929.0 10.0 109688 0.0046 -0.0034 0.0023 0.0299 0.0024;1890.0 7.0 109660 0.0050 -0.0003 0.0108 -0.0012 0.0029;9127.0 726.0 109661 -0.0331 0.0808 -0.0300 0.1266 0.0049;7242.0 249.0 109663 0.0043 0.0052 0.0544 0.1007 0.0179,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109635 978;109667 1008;109668 1022;109670 1010;109628 987;109674 1013;109676 1025;109666 995;109678 987;109679 995;109680 991;109681 1030;109682 978;109683 1016;109652 977;109687 1022;109688 986;109660 1003;109661 1001;109663 976
data,1241703600,956135.0;58017.0;994169.0;36650.0;1000428.0;54024.0,22775.0 1215.0 109635 0.0379 0.0609 0.0138 0.1075 0.0138;2299.0 25.0 109667 0.0031 0.0106 0.0215 0.0459 0.0040;3229.0 122.0 109668 -0.0078 0.0730 -0.0091 0.0890 0.0015;17683.0 839.0 109670 0.0374 0.0458 0.0388 0.1079 0.0190;1892.0 7.0 109660 0.0050 -0.0003 0.0108 -0.0012 0.0029;11554.0 710.0 109674 0.0114 0.0846 0.0307 0.1096 0.0020;51685.0 4130.0 109676 -0.0018 0.0657 0.0961 0.1401 0.0194;4938.0 217.0 109666 0.0174 0.0574 -0.0031 0.1042 0.0017;1826.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6794.0 361.0 109679 0.0087 0.0216 0.0587 0.1154 0.0080;2429.0 49.0 109680 0.0085 0.0572 -0.0057 0.0468 0.0002;4345.0 195.0 109681 -0.0020 0.0729 0.0061 0.1003 0.0037;3963.0 114.0 109682 0.0145 -0.0243 0.0532 0.0849 0.0067;5295.0 212.0 109683 0.0232 0.0502 0.0103 0.1004 0.0056;7802.0 398.0 109652 0.0237 0.0686 0.0006 0.1052 -0.0004;2881.0 53.0 109687 0.0192 0.0368 0.0021 0.0532 0.0011;1933.0 10.0 109688 0.0046 -0.0034 0.0023 0.0299 0.0024;27.0 0.0 109689 0.0000 0.0000 0.0000 0.0000 0.0000;2657.0 30.0 109628 -0.0018 0.0157 0.0210 0.0349 0.0094;9131.0 726.0 109661 -0.0330 0.0806 -0.0300 0.1266 0.0049;7249.0 249.0 109663 0.0043 0.0052 0.0544 0.1007 0.0179,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 15349;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109635 1006;109667 970;109668 975;109670 1015;109660 996;109674 986;109676 986;109666 1050;109678 993;109679 1017;109680 995;109681 1005;109682 1043;109683 1009;109652 976;109687 1028;109688 922;109689 27;109628 991;109661 979;109663 1031
data,1241703900,956781.0;58051.0;995133.0;36677.0;1001493.0;54105.0,22775.0 1215.0 109635 0.0379 0.0609 0.0138 0.1075 0.0138;2299.0 25.0 109667 0.0031 0.0106 0.0215 0.0459 0.0040;3229.0 122.0 109668 -0.0078 0.0730 -0.0091 0.0890 0.0015;17683.0 839.0 109670 0.0374 0.0458 0.0388 0.1079 0.0190;2657.0 30.0 109628 -0.0018 0.0157 0.0210 0.0349 0.0094;11554.0 710.0 109674 0.0114 0.0846 0.0307 0.1096 0.0020;51686.0 4130.0 109676 -0.0018 0.0657 0.0961 0.1401 0.0194;4938.0 217.0 109666 0.0174 0.0574 -0.0031 0.1042 0.0017;1826.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6794.0 361.0 109679 0.0087 0.0216 0.0587 0.1154 0.0080;2429.0 49.0 109680 0.0085 0.0572 -0.0057 0.0468 0.0002;4345.0 195.0 109681 -0.0020 0.0729 0.0061 0.1003 0.0037;3963.0 114.0 109682 0.0145 -0.0243 0.0532 0.0849 0.0067;5295.0 212.0 109683 0.0232 0.0502 0.0103 0.1004 0.0056;7802.0 398.0 109652 0.0237 0.0686 0.0006 0.1052 -0.0004;2881.0 53.0 109687 0.0192 0.0368 0.0021 0.0532 0.0011;1933.0 10.0 109688 0.0046 -0.0034 0.0023 0.0299 0.0024;672.0 34.0 109689 0.0229 0.0315 0.0382 0.1095 0.0096;1892.0 7.0 109660 0.0050 -0.0003 0.0108 -0.0012 0.0029;9131.0 726.0 109661 -0.0330 0.0806 -0.0300 0.1266 0.0049;7249.0 249.0 109663 0.0043 0.0052 0.0544 0.1007 0.0179,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109661.0 7329;109663.0 20000,109635 1000;109667 1003;109668 1003;109670 947;109628 1028;109674 1040;109676 1059;109666 1019;109678 941;109679 1040;109680 987;109681 930;109682 967;109683 1002;109652 1000;109687 1007;109688 1039;109689 645;109660 968;109661 371;109663 1004
data,1241704200,957809.0;58110.0;996068.0;36722.0;1002508.0;54172.0,4938.0 217.0 109666 0.0174 0.0574 -0.0031 0.1042 0.0017;22775.0 1215.0 109635 0.0379 0.0609 0.0138 0.1075 0.0138;3229.0 122.0 109668 -0.0078 0.0730 -0.0091 0.0890 0.0015;17683.0 839.0 109670 0.0374 0.0458 0.0388 0.1079 0.0190;2657.0 30.0 109628 -0.0018 0.0157 0.0210 0.0349 0.0094;11554.0 710.0 109674 0.0114 0.0846 0.0307 0.1096 0.0020;51686.0 4130.0 109676 -0.0018 0.0657 0.0961 0.1401 0.0194;1826.0 26.0 109678 -0.0050 0.0035 0.0175 0.0774 -0.0004;6794.0 361.0 109679 0.0087 0.0216 0.0587 0.1154 0.0080;2429.0 49.0 109680 0.0085 0.0572 -0.0057 0.0468 0.0002;4345.0 195.0 109681 -0.0020 0.0729 0.0061 0.1003 0.0037;3963.0 114.0 109682 0.0145 -0.0243 0.0532 0.0849 0.0067;5295.0 212.0 109683 0.0232 0.0502 0.0103 0.1004 0.0056;7802.0 398.0 109652 0.0237 0.0686 0.0006 0.1052 -0.0004;2881.0 53.0 109687 0.0192 0.0368 0.0021 0.0532 0.0011;1933.0 10.0 109688 0.0046 -0.0034 0.0023 0.0299 0.0024;1700.0 93.0 109689 0.0160 0.0275 0.0579 0.1129 0.0104;2299.0 25.0 109667 0.0031 0.0106 0.0215 0.0459 0.0040;1892.0 7.0 109660 0.0050 -0.0003 0.0108 -0.0012 0.0029;7249.0 249.0 109663 0.0043 0.0052 0.0544 0.1007 0.0179,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 988;109635 992;109668 977;109670 1011;109628 1019;109674 1030;109676 999;109678 970;109679 1023;109680 1031;109681 1002;109682 991;109683 993;109652 985;109687 961;109688 979;109689 1028;109667 993;109660 1000;109663 1028
